gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,0.014084507042253521,0,1,0.07,0.0043849526886683594,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.33802816901408456,1,1,0.010000000000000009,0.05746595891991692,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0.3943661971830986,0,1,0.27,0.1516270482344796,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,0,1,1,0.8028169014084507,1,1,0.8700000000000001,0.6907454419570735,1,1,0,0,0,1,1,1,1,1,0,0,0,0
0,0,0,0,0.23943661971830985,1,0,0.010000000000000009,0.0453496422801754,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,0.9577464788732395,1,1,0.77,0.767712900992384,0,1,0,0,0,0,1,1,1,0,1,1,0,0
0,0,1,1,1.0,1,0,0.9200000000000002,0.9120701592430187,1,1,0,0,1,1,1,1,1,0,1,1,0,0
1,0,1,0,0.647887323943662,1,0,0.010000000000000009,0.10420032310177707,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0.23943661971830985,1,1,0.81,0.20286175859681516,1,1,0,0,0,0,1,1,1,0,0,0,0,0
0,0,1,1,1.0,1,0,0.03,0.1702054004154166,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0.6619718309859155,1,1,0.8400000000000001,0.5638126009693053,0,1,0,1,0,1,1,1,1,0,1,1,0,0
1,0,1,0,0.8591549295774649,1,1,0.8600000000000001,0.7610200784675745,0,1,0,1,0,1,1,1,1,1,0,0,1,0
1,0,0,0,0.647887323943662,1,0,0.76,0.5304638818370644,1,1,0,1,0,1,0,1,0,1,0,1,0,0
1,1,0,0,0.07042253521126761,1,0,0.56,0.048003692591737826,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0.4225352112676057,1,0,0.07,0.08504500346180477,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,0.28169014084507044,1,1,0.6799999999999999,0.20655435033464115,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0.5352112676056339,1,1,0.8600000000000001,0.47495961227786754,0,1,0,1,0,1,1,1,1,1,0,1,0,0
1,0,0,0,0.014084507042253521,1,1,0.52,0.014770366951303947,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0,0,1,1,1.0,1,1,0.07,0.20540041541657053,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.35211267605633806,1,1,0.6699999999999999,0.24555735056542813,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.7323943661971831,1,0,0.010000000000000009,0.11908608354488807,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,1,0.3098591549295775,1,0,0.010000000000000009,0.04708054465728133,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0.15492957746478872,1,1,0.36000000000000004,0.07339026078929149,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,1,1,0,0.9295774647887325,1,1,0.8700000000000001,0.8186014308792984,1,1,0,1,1,0,0,1,1,1,0,0,1,0
0,1,1,1,0.943661971830986,1,1,0.8900000000000001,0.849411493191784,1,1,0,0,0,1,1,1,1,1,0,1,0,0
1,0,1,1,0.7746478873239437,1,1,0.010000000000000009,0.12704823447957536,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0.9154929577464789,0,0,0.10999999999999999,0.226748211400877,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0,1,1,0.9014084507042254,1,1,0.56,0.5541195476575121,0,0,0,1,0,0,1,1,1,0,1,0,0,0
1,0,1,1,0.8450704225352113,1,1,0.010000000000000009,0.13431802446342028,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,1.0,1,0,0.8,0.797484421878606,1,1,0,0,1,0,0,1,1,0,1,0,0,0
0,0,0,0,0.7887323943661972,0,0,0.35000000000000003,0.35448880683129474,0,0,0,0,0,1,1,1,1,0,1,1,0,0
1,0,0,0,0.0,1,1,0.52,0.006000461573967228,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.295774647887324,1,1,0.39000000000000007,0.1445880452342488,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0.04225352112676056,1,0,0.07,0.009577659819986152,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.3943661971830986,1,0,0.07,0.07892914839603048,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.4084507042253521,1,1,0.79,0.34652665589660747,0,1,0,0,1,0,0,1,1,1,0,0,0,0
0,0,1,1,0.49295774647887325,1,0,0.010000000000000009,0.0849296099699977,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,0,1,0.02816901408450704,1,0,0.73,0.027579044541887837,1,1,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.0,1,0,0.31,0.003577198246018925,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,1,0,0.943661971830986,1,0,0.07,0.21843987999076853,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,0,0.4225352112676057,1,1,0.72,0.33591045465035774,1,1,0,1,1,0,1,0,0,0,0,1,0,0
1,0,1,1,0.19718309859154928,1,0,0.020000000000000018,0.03657973690283868,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0.323943661971831,1,1,0.6599999999999999,0.23424878836833604,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1,0,1,1,0.943661971830986,1,1,0.6500000000000001,0.6594738056773598,1,1,0,0,1,0,1,0,0,1,0,0,0,0
1,0,1,1,1.0,1,1,0.6500000000000001,0.6855527348257558,1,0,0,1,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0.9859154929577465,1,1,0.81,0.8000230786983614,1,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,1,1,0.47887323943661975,1,1,0.8800000000000001,0.43134087237479807,0,1,0,1,0,1,1,1,1,0,0,0,1,0
1,0,1,1,0.676056338028169,1,0,0.8200000000000001,0.5680821601661666,1,1,0,0,1,0,0,1,1,1,0,0,0,1
0,0,1,0,0.6338028169014085,0,0,0.22000000000000003,0.21047772905608125,0,0,0,1,0,1,1,0,0,0,1,1,0,0
1,0,1,1,0.22535211267605634,1,0,0.7,0.16639741518578355,1,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.3098591549295775,1,0,0.41,0.16108931456265868,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0.04225352112676056,1,1,0.76,0.04258019847680591,0,1,0,1,0,1,1,0,1,0,0,0,0,0
1,1,0,0,0.0,1,1,0.55,0.006346642049388415,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0.8450704225352113,1,1,0.8800000000000001,0.776944380336949,1,1,0,0,0,1,1,1,1,0,0,0,1,0
1,0,0,0,0.23943661971830985,1,1,0.56,0.1531271636279714,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.0,1,0,0.56,0.006462035541195477,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,1.0,1,1,0.6100000000000001,0.6511654742672514,1,0,0,1,1,1,1,0,1,0,1,0,0,0
1,0,0,0,0.08450704225352114,1,0,0.020000000000000018,0.016847449803831065,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0.7605633802816901,1,0,0.72,0.579967689822294,1,1,0,0,1,1,1,0,0,0,0,0,1,0
0,0,1,0,0.9859154929577465,1,0,0.6500000000000001,0.7048234479575352,1,0,0,1,0,1,1,1,1,0,1,0,1,0
1,0,0,0,0.3098591549295775,1,1,0.5700000000000001,0.20309254558042927,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.0,1,0,0.6699999999999999,0.007731363951073159,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.8591549295774649,1,1,0.47000000000000003,0.4417262866374337,0,0,0,1,0,0,1,0,1,0,1,0,0,1
1,1,1,0,0.8309859154929577,1,1,0.8700000000000001,0.7365566582044772,1,1,0,0,1,1,0,1,1,0,0,0,1,0
0,1,1,1,0.295774647887324,0,0,0.22000000000000003,0.09946918993768752,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.0,1,1,0.42,0.004846526655896607,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0.22535211267605634,1,1,0.71,0.17055158089083777,0,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,1,1,0.4225352112676057,1,0,0.71,0.3236787445188092,1,1,0,1,0,1,1,0,0,0,0,0,1,0
0,0,1,1,0.25352112676056343,1,0,0.020000000000000018,0.04569582275559658,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0.4084507042253521,1,0,0.52,0.2515578121393954,0,0,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,0,0.08450704225352114,1,1,0.56,0.0544657281329333,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0.28169014084507044,1,1,0.81,0.22363258712208633,0,1,0,0,1,0,1,1,1,0,0,0,0,0
0,0,0,1,0.07042253521126761,1,0,0.76,0.06427417493653359,0,1,0,0,0,1,0,1,1,0,0,0,0,1
0,0,1,0,0.971830985915493,1,1,0.7,0.6886683591045465,1,1,0,1,1,0,1,0,0,0,1,1,0,0
1,0,0,0,0.5211267605633804,1,1,0.06,0.10339256865912763,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0,1,0,1.0,1,1,0.8500000000000001,0.869836141241634,1,1,0,1,1,1,1,1,0,0,1,0,0,0
1,0,0,0,0.676056338028169,1,0,0.49000000000000005,0.37941380106162015,0,0,0,1,1,1,1,0,0,0,1,0,0,0
1,0,0,0,0.36619718309859156,1,1,0.010000000000000009,0.06265866605123471,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,0.6901408450704226,1,1,0.52,0.3992614816524348,0,0,0,1,0,1,1,1,0,1,0,1,0,0
0,0,0,0,0.056338028169014086,1,0,0.6000000000000001,0.04708054465728133,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0.25352112676056343,1,1,0.37000000000000005,0.11862450957765983,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0,0,1,0,0.619718309859155,1,0,0.35000000000000003,0.26286637433648746,0,0,0,1,0,1,0,0,0,0,1,1,0,0
0,0,1,1,0.8591549295774649,1,0,0.9700000000000002,0.8240249249942303,1,1,0,1,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0.16901408450704225,1,0,0.020000000000000018,0.028848372951765525,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,0,0.4225352112676057,1,0,0.7,0.30752365566582046,1,1,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,0.7464788732394366,1,0,0.020000000000000018,0.1250865451188553,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0.49295774647887325,1,1,0.81,0.41507039003000235,1,1,0,0,1,0,0,1,1,0,0,0,1,0
1,0,0,0,0.9295774647887325,1,1,0.6699999999999999,0.6572813293330256,1,0,0,1,0,1,1,1,1,0,1,0,0,1
0,0,1,1,0.04225352112676056,1,1,0.6599999999999999,0.04073390260789291,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,0,0.4225352112676057,1,0,0.69,0.31225478882991003,0,1,0,1,0,1,1,0,0,0,0,0,1,0
1,1,1,0,0.6619718309859155,1,0,0.99,0.6254327255942764,1,1,0,1,1,1,1,1,1,0,0,0,1,0
0,0,0,0,0.02816901408450704,1,0,0.010000000000000009,0.005308100623124856,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0.2112676056338028,1,1,0.56,0.14343411031617817,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0.7042253521126761,1,1,0.6100000000000001,0.46157396722824834,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0.0,0,1,0.07,0.0008077544426494348,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0.9154929577464789,1,0,0.48000000000000004,0.5021924763443342,1,0,0,1,1,1,0,0,0,0,1,0,0,0
0,0,0,0,0.0,1,0,0.010000000000000009,0.00011539349180706218,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.971830985915493,1,0,0.06,0.1923609508423725,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0.49295774647887325,1,1,0.45,0.25040387722132473,0,0,0,1,0,1,0,0,1,1,0,1,0,0
1,0,1,0,0.5070422535211268,1,0,0.54,0.30463881837064394,1,0,0,0,1,0,1,0,1,1,0,0,0,1
0,0,0,0,0.7323943661971831,1,0,0.010000000000000009,0.11077775213477961,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0.0,1,1,0.51,0.005885068082160166,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.0,1,1,0.74,0.7809831525501961,1,0,0,1,1,1,1,1,1,0,1,0,1,0
1,0,0,0,0.9859154929577465,1,1,0.8800000000000001,0.838333717978306,1,1,0,1,1,1,0,1,1,0,1,1,0,0
1,1,1,0,0.33802816901408456,1,1,0.51,0.20009231479344566,1,0,0,1,0,0,1,1,0,0,0,1,0,0
0,0,0,0,0.0,1,1,0.71,0.008192937918301408,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1,0,0,0,0.943661971830986,1,1,0.36000000000000004,0.421878606046619,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1,0,1,1,1.0,1,0,0.06,0.195130394645742,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0.014084507042253521,1,0,0.020000000000000018,0.0027694438033694898,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.1267605633802817,1,0,0.07,0.026886683591045464,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0.14084507042253522,1,0,0.5800000000000001,0.09462266328179092,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0.014084507042253521,1,1,0.56,0.016962843295638123,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0.6619718309859155,1,1,0.78,0.5140780060004615,1,1,0,1,1,1,0,1,0,0,1,0,0,0
1,0,0,0,0.014084507042253521,1,1,0.37000000000000005,0.009693053311793215,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,0.2112676056338028,1,1,0.76,0.1665128086775906,0,1,0,0,1,0,0,1,1,0,0,0,0,0
0,0,0,0,0.11267605633802817,1,0,0.26,0.04765751211631664,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.014084507042253521,1,0,0.020000000000000018,0.0020770828525271175,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.7605633802816901,1,1,0.07,0.15808908377567507,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0.6901408450704226,1,0,0.010000000000000009,0.1159704592660974,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0.014084507042253521,1,0,0.020000000000000018,0.0019616893607200554,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1.0,1,0,0.9400000000000002,0.9170320793907224,1,1,0,1,1,1,1,1,1,0,1,1,0,0
1,0,0,0,0.49295774647887325,1,0,0.37000000000000005,0.2219016847449804,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0,1,1,0.0,0,0,0.12,0.0013847219016847449,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.36619718309859156,1,0,0.51,0.22028617585968152,0,0,0,1,0,1,1,1,0,1,0,1,0,0
1,0,1,0,0.3943661971830986,1,1,0.010000000000000009,0.058042926378952225,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,1,1,1.0,0,0,0.37000000000000005,0.4456496653588738,0,0,0,1,1,1,1,0,1,0,1,1,0,0
0,1,0,0,0.15492957746478872,1,1,0.55,0.09346872836372029,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0.5633802816901409,1,0,0.010000000000000009,0.08700669282252482,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0.49295774647887325,1,0,0.020000000000000018,0.08100623124855759,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.0,1,0,0.020000000000000018,0.00023078698361412436,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.02816901408450704,1,0,0.53,0.022501730902377108,0,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0,1,1,1.0,0,1,0.47000000000000003,0.5146549734594968,0,0,0,1,1,1,1,1,1,0,1,1,0,0
0,0,1,0,0.4225352112676057,1,1,0.48000000000000004,0.23090237710593123,0,0,0,0,0,1,1,0,1,0,0,1,0,0
1,0,1,0,0.014084507042253521,1,1,0.52,0.011770136164320332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.1267605633802817,1,0,0.020000000000000018,0.02330948534502654,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0.7887323943661972,1,1,0.56,0.4960766212785599,0,0,0,1,0,1,0,1,1,0,1,0,0,0
1,0,0,1,0.35211267605633806,0,0,0.27,0.1302792522501731,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0,0,1,0,0.36619718309859156,1,0,0.010000000000000009,0.05792753288714517,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0.7464788732394366,1,0,0.020000000000000018,0.12243249480729287,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0.14084507042253522,1,0,0.5700000000000001,0.10039233787214402,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.0,1,0,0.27,0.0031156242787906763,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.46478873239436624,1,1,0.07,0.10373874913454882,1,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0.09859154929577466,1,1,0.010000000000000009,0.017309023771059313,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0.9014084507042254,1,1,0.52,0.5235402723286406,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0.28169014084507044,0,1,0.25,0.11458573736441266,0,0,0,1,0,0,1,1,0,0,0,0,0,1
0,0,1,1,0.3802816901408451,1,0,0.6699999999999999,0.262058619893838,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.19718309859154928,1,1,0.010000000000000009,0.025501961689360718,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,0.7746478873239437,1,1,0.06,0.16732056312024002,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,1,0.2112676056338028,1,0,0.6599999999999999,0.15924301869374569,1,0,0,1,1,0,1,1,1,0,0,0,1,0
0,1,0,0,0.0,1,1,0.56,0.006462035541195477,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.0,1,0,0.8700000000000001,0.8761827832910224,0,1,0,1,1,0,1,1,1,0,1,0,0,0
0,1,1,0,0.4366197183098592,1,0,0.8800000000000001,0.40410800830833143,1,1,0,0,1,1,0,1,1,0,0,0,0,0
0,0,0,0,0.6619718309859155,1,0,0.6000000000000001,0.433071774751904,0,0,0,0,1,1,1,1,1,0,1,1,0,0
0,0,1,0,0.8732394366197184,1,0,0.6100000000000001,0.5788137549042234,1,0,0,0,0,1,1,1,1,0,1,1,0,0
1,1,1,0,0.6901408450704226,1,0,0.07,0.14862681744749598,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0.07042253521126761,1,1,0.55,0.04419570736210478,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.16901408450704225,1,1,0.81,0.14804984998846066,1,1,0,0,0,0,1,1,1,0,0,0,0,1
1,0,0,0,0.014084507042253521,1,0,0.020000000000000018,0.0026540503115624284,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.014084507042253521,1,0,0.020000000000000018,0.0031156242787906763,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.0,1,0,0.51,0.005885068082160166,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.0,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0.09859154929577466,0,1,0.10999999999999999,0.023424878836833606,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0.23943661971830985,1,1,0.6200000000000001,0.16016616662820218,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0.09859154929577466,1,1,0.48000000000000004,0.06473574890376184,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1,0,1,1,1.0,1,1,0.98,0.9761135471959381,1,1,0,1,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0.02816901408450704,0,0,0.12,0.007385183475651974,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0.0,1,0,0.020000000000000018,0.00023078698361412436,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.9859154929577465,1,1,0.72,0.7178629125317332,1,0,0,1,1,1,1,1,1,0,1,1,0,0
0,0,0,0,0.1267605633802817,1,1,0.54,0.08954534964228018,1,0,0,0,0,0,0,1,1,0,0,1,0,0
1,0,1,1,0.15492957746478872,1,1,0.39999999999999997,0.08331410108469883,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,0.26760563380281693,1,1,0.51,0.1756288945303485,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.7042253521126761,1,1,0.69,0.5140780060004615,1,1,0,0,1,1,1,0,0,0,0,0,1,0
0,0,0,0,0.33802816901408456,1,0,0.51,0.19743826448188323,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.7464788732394366,1,1,0.8600000000000001,0.6493191783983383,1,1,0,1,1,0,0,1,1,0,0,0,0,0
1,0,1,0,0.6338028169014085,1,1,0.46,0.3451419339949227,0,0,0,0,1,0,1,1,0,0,1,1,0,0
0,0,0,0,0.0,1,1,0.26,0.003000230786983614,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.014084507042253521,1,1,0.51,0.013385645049619203,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0.1267605633802817,0,1,0.16000000000000003,0.03588737595199631,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,1,0,0.014084507042253521,1,1,0.51,0.015578121393953382,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.19718309859154928,1,1,0.010000000000000009,0.033579506115855064,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.8450704225352113,1,0,0.9700000000000002,0.8066005077313639,1,1,0,1,1,1,1,1,1,0,1,1,0,0
1,0,1,1,0.08450704225352114,1,0,0.51,0.052965612739441496,0,0,0,1,1,1,0,1,0,1,0,0,1,0
1,0,0,0,0.5633802816901409,1,0,0.52,0.32887145165012693,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.22535211267605634,1,0,0.020000000000000018,0.036810523886452805,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,0.9577464788732395,1,0,0.8700000000000001,0.8333717978306023,1,1,0,0,0,1,1,1,1,0,1,0,0,0
1,1,0,0,0.014084507042253521,1,0,0.71,0.01650126932840988,1,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,1,0,1.0,1,1,0.07,0.20586198938379877,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1.0,1,1,0.8600000000000001,0.8701823217170551,0,1,0,1,0,1,1,1,1,0,1,1,0,0
1,0,1,1,0.7464788732394366,1,1,0.41,0.3724901915531964,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1,0,1,1,0.3098591549295775,1,0,0.6300000000000001,0.20678513731825526,1,1,0,1,0,0,0,0,0,1,0,1,0,0
0,0,1,1,0.971830985915493,1,1,0.98,0.938610662358643,1,1,0,1,1,1,1,1,1,0,1,1,0,0
0,0,1,1,0.3098591549295775,1,0,0.06,0.060004615739672286,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,0.676056338028169,1,0,0.41,0.3406415878144473,0,0,0,1,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.0,1,0,0.020000000000000018,0.00023078698361412436,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.9859154929577465,1,0,0.8200000000000001,0.8240249249942303,1,1,0,1,0,1,1,0,1,0,1,0,1,0
1,0,0,1,0.23943661971830985,1,0,0.39000000000000007,0.11239326102007847,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.7323943661971831,1,0,0.42,0.37837525963535656,0,0,0,0,0,1,0,0,1,1,0,1,0,0
1,0,1,0,1.0,1,1,0.9700000000000002,0.9570736210477729,1,1,0,1,1,1,1,1,1,0,1,1,0,0
1,0,0,0,0.1267605633802817,1,1,0.76,0.10789291483960306,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1,0,0,0,0.5915492957746479,1,1,0.73,0.45418878375259636,0,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,1,0,0.9154929577464789,1,1,0.6699999999999999,0.6435495038079853,0,0,0,1,1,1,1,1,1,0,1,0,0,0
1,1,0,0,0.9014084507042254,1,1,0.77,0.7160166166628202,1,1,0,0,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0.0,1,1,0.72,0.00830833141010847,0,1,0,0,0,0,0,1,1,0,0,0,1,0
0,0,0,1,0.25352112676056343,0,1,0.07,0.06323563351027003,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0.619718309859155,1,1,0.32,0.2542118624509578,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0.7746478873239437,1,1,0.78,0.6001615508885298,1,1,0,1,1,0,0,0,1,0,0,0,1,0
1,0,1,1,0.8732394366197184,1,1,0.81,0.7261712439418416,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,1,0.5352112676056339,1,1,0.71,0.39879990768520657,1,1,0,0,1,1,1,0,0,1,0,0,1,0
0,0,1,0,1.0,1,1,0.6699999999999999,0.726748211400877,1,0,0,0,1,1,1,1,1,0,1,0,0,0
0,0,1,1,0.08450704225352114,1,1,0.31,0.03611816293561043,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,1,1,0.46478873239436624,1,0,0.6000000000000001,0.2937918301407801,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0.971830985915493,1,1,0.6100000000000001,0.6592430186937457,1,0,0,1,1,1,1,1,0,0,1,0,0,0
1,0,1,0,0.7183098591549296,1,1,0.8700000000000001,0.64689591507039,1,1,0,0,1,1,0,1,1,0,0,0,1,0
1,0,0,0,0.1267605633802817,1,1,0.56,0.09012231710131549,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.6338028169014085,0,1,0.42,0.3317562889453035,0,0,0,1,0,1,1,1,1,0,1,0,0,0
0,0,0,0,0.619718309859155,1,1,0.5700000000000001,0.3756058158319871,0,0,0,1,0,1,0,1,1,0,0,0,1,0
1,0,0,1,0.04225352112676056,1,1,0.07,0.007615970459266097,1,0,1,0,0,0,0,0,0,0,0,0,0,1
